OG_name	Emi219	Emi370	Emi374	Emi379	Emihu1	
OG1_5_8722	1	1	1	1	1	
OG1_5_8723	1	1	1	1	1	
OG1_5_8724	1	1	1	1	1	
OG1_5_8725	1	1	1	1	1	
OG1_5_8726	1	1	1	1	1	
OG1_5_8727	1	1	0	1	2	
OG1_5_8728	1	1	1	1	1	
OG1_5_8729	1	1	1	1	1	
OG1_5_8730	1	1	1	1	1	
OG1_5_8731	1	1	1	1	1	
OG1_5_8732	1	1	1	1	1	
OG1_5_8733	1	1	1	1	1	
OG1_5_8734	1	1	1	1	1	
OG1_5_8735	1	1	1	1	1	
OG1_5_8736	1	1	1	1	1	
OG1_5_8737	1	1	1	1	1	
OG1_5_8738	1	1	1	1	1	
OG1_5_8739	1	1	1	1	1	
OG1_5_8740	1	1	0	1	2	
OG1_5_8741	1	1	1	1	1	
OG1_5_8742	1	1	1	0	2	
OG1_5_8743	1	1	2	0	1	
OG1_5_8744	1	1	2	1	0	
OG1_5_8745	1	1	1	1	1	
OG1_5_8746	1	1	1	1	1	
OG1_5_8747	1	1	1	1	1	
OG1_5_8748	1	1	1	1	1	
OG1_5_8749	1	1	1	1	1	
OG1_5_8750	1	1	1	1	1	
OG1_5_8751	1	1	1	1	1	
OG1_5_8752	1	1	1	1	1	
OG1_5_8753	1	1	1	1	1	
OG1_5_8754	1	0	1	1	2	
OG1_5_8755	1	1	1	1	1	
OG1_5_8756	1	1	1	1	1	
OG1_5_8757	1	1	1	1	1	
OG1_5_8758	1	1	1	1	1	
OG1_5_8759	1	1	1	1	1	
OG1_5_8760	1	1	1	1	1	
OG1_5_8761	1	1	1	1	1	
OG1_5_8762	1	1	1	1	1	
OG1_5_8763	1	1	1	1	1	
OG1_5_8764	1	1	0	1	2	
OG1_5_8765	1	1	1	0	2	
OG1_5_8766	1	1	1	1	1	
OG1_5_8767	1	1	1	1	1	
OG1_5_8768	1	1	1	1	1	
OG1_5_8769	1	1	1	1	1	
OG1_5_8770	1	1	1	1	1	
OG1_5_8771	1	1	1	1	1	
OG1_5_8772	1	1	1	1	1	
OG1_5_8773	1	1	1	1	1	
OG1_5_8774	1	1	1	1	1	
OG1_5_8775	1	1	1	1	1	
OG1_5_8776	1	1	1	1	1	
OG1_5_8777	1	1	1	0	2	
OG1_5_8778	1	1	1	1	1	
OG1_5_8779	1	1	1	1	1	
OG1_5_8780	1	1	1	1	1	
OG1_5_8781	1	1	1	1	1	
OG1_5_8782	1	1	1	1	1	
OG1_5_8783	1	1	1	1	1	
OG1_5_8784	1	1	1	1	1	
OG1_5_8785	1	1	1	1	1	
OG1_5_8786	1	1	1	1	1	
OG1_5_8787	1	1	1	1	1	
OG1_5_8788	1	1	1	1	1	
OG1_5_8789	1	2	1	1	0	
OG1_5_8790	1	1	1	1	1	
OG1_5_8791	1	1	1	1	1	
OG1_5_8792	1	1	1	1	1	
OG1_5_8793	1	1	1	1	1	
OG1_5_8794	1	1	1	1	1	
OG1_5_8795	1	1	1	1	1	
OG1_5_8796	1	1	1	1	1	
OG1_5_8797	1	1	1	1	1	
OG1_5_8798	1	1	1	1	1	
OG1_5_8799	1	1	1	1	1	
OG1_5_8800	1	1	1	0	2	
OG1_5_8801	1	1	1	1	1	
OG1_5_8802	1	1	1	1	1	
OG1_5_8803	1	1	1	1	1	
OG1_5_8804	1	1	1	1	1	
OG1_5_8805	1	1	1	1	1	
OG1_5_8806	1	1	1	1	1	
OG1_5_8807	1	1	1	1	1	
OG1_5_8808	1	1	1	1	1	
OG1_5_8809	1	1	1	1	1	
OG1_5_8810	1	1	1	1	1	
OG1_5_8811	1	1	1	1	1	
OG1_5_8812	1	1	1	1	1	
OG1_5_8813	1	1	1	1	1	
OG1_5_8814	1	1	1	1	1	
OG1_5_8815	1	1	1	1	1	
OG1_5_8816	1	1	1	1	1	
OG1_5_8817	1	1	1	1	1	
OG1_5_8818	1	1	1	1	1	
OG1_5_8819	1	1	0	1	2	
OG1_5_8820	1	1	1	1	1	
OG1_5_8821	1	1	1	1	1	
OG1_5_8822	1	1	1	1	1	
OG1_5_8823	1	1	1	1	1	
OG1_5_8824	1	1	1	1	1	
OG1_5_8825	1	1	1	1	1	
OG1_5_8826	1	1	1	1	1	
OG1_5_8827	1	1	1	1	1	
OG1_5_8828	1	1	1	1	1	
OG1_5_8829	1	1	1	1	1	
OG1_5_8830	1	1	1	1	1	
OG1_5_8831	1	1	1	1	1	
OG1_5_8832	1	1	1	1	1	
OG1_5_8833	1	1	1	1	1	
OG1_5_8834	1	1	1	1	1	
OG1_5_8835	1	1	1	1	1	
OG1_5_8836	1	1	1	1	1	
OG1_5_8837	1	1	1	1	1	
OG1_5_8838	1	1	1	1	1	
OG1_5_8839	1	1	1	1	1	
OG1_5_8840	1	1	1	1	1	
OG1_5_8841	1	1	1	1	1	
OG1_5_8842	1	1	1	1	1	
OG1_5_8843	1	1	1	1	1	
OG1_5_8844	1	1	1	1	1	
OG1_5_8845	1	2	0	1	1	
OG1_5_8846	1	1	1	1	1	
OG1_5_8847	1	1	0	2	1	
OG1_5_8848	1	1	1	1	1	
OG1_5_8849	1	1	1	1	1	
OG1_5_8850	1	1	1	1	1	
OG1_5_8851	0	1	2	1	1	
OG1_5_8852	0	2	0	2	1	
OG1_5_8853	0	2	1	1	1	
OG1_5_8854	0	1	1	1	2	
OG1_5_8855	0	2	1	1	1	
OG1_5_8856	0	2	0	2	1	
OG1_5_8857	0	2	1	0	2	
OG1_5_8858	0	1	2	1	1	
OG1_5_8859	0	1	2	1	1	
OG1_5_8860	0	1	1	2	1	
OG1_5_8861	0	2	1	1	1	
OG1_5_8862	0	2	1	1	1	
OG1_5_8863	0	2	1	1	1	
OG1_5_8864	0	2	1	1	1	
OG1_5_8865	0	1	1	1	2	
OG1_5_8866	0	1	1	1	2	
OG1_5_8867	0	1	1	2	1	
OG1_5_8868	0	1	1	1	2	
OG1_5_8869	2	1	1	0	0	
OG1_5_8870	2	2	0	0	0	
OG1_5_8871	2	1	0	0	1	
OG1_5_8872	2	2	0	0	0	
OG1_5_8873	2	1	1	0	0	
OG1_5_8874	2	1	0	0	1	
OG1_5_8875	3	1	0	0	0	
OG1_5_8876	2	1	0	0	1	
OG1_5_8877	2	1	0	1	0	
OG1_5_8878	2	1	0	0	1	
OG1_5_8879	3	0	0	0	1	
OG1_5_8880	2	2	0	0	0	
OG1_5_8881	2	1	1	0	0	
OG1_5_8882	4	0	0	0	0	
OG1_5_8883	4	0	0	0	0	
OG1_5_8884	2	1	0	1	0	
OG1_5_8885	2	1	0	1	0	
OG1_5_8886	2	0	1	1	0	
OG1_5_8887	4	0	0	0	0	
OG1_5_8888	2	0	0	1	1	
OG1_5_8889	4	0	0	0	0	
OG1_5_8890	2	0	1	0	1	
OG1_5_8891	2	1	0	0	1	
OG1_5_8892	2	1	0	1	0	
OG1_5_8893	4	0	0	0	0	
OG1_5_8894	4	0	0	0	0	
OG1_5_8895	2	1	1	0	0	
OG1_5_8896	4	0	0	0	0	
OG1_5_8897	2	2	0	0	0	
OG1_5_8898	3	0	0	0	1	
OG1_5_8899	2	1	0	1	0	
OG1_5_8900	3	0	0	0	1	
OG1_5_8901	4	0	0	0	0	
OG1_5_8902	2	1	0	0	1	
OG1_5_8903	2	1	1	0	0	
OG1_5_8904	3	0	0	1	0	
OG1_5_8905	2	1	0	0	1	
OG1_5_8906	4	0	0	0	0	
OG1_5_8907	3	0	0	0	1	
OG1_5_8908	4	0	0	0	0	
OG1_5_8909	2	1	0	0	1	
OG1_5_8910	2	1	0	1	0	
OG1_5_8911	3	0	0	0	1	
OG1_5_8912	3	1	0	0	0	
OG1_5_8913	2	1	0	0	1	
OG1_5_8914	2	1	0	1	0	
OG1_5_8915	2	1	0	0	1	
OG1_5_8916	2	0	0	0	2	
OG1_5_8917	4	0	0	0	0	
OG1_5_8918	2	1	0	0	1	
OG1_5_8919	2	1	0	0	1	
OG1_5_8920	2	0	0	1	1	
OG1_5_8921	2	1	0	0	1	
OG1_5_8922	2	1	0	1	0	
OG1_5_8923	2	1	0	0	1	
OG1_5_8924	2	0	0	0	2	
OG1_5_8925	4	0	0	0	0	
OG1_5_8926	2	0	0	1	1	
OG1_5_8927	3	1	0	0	0	
OG1_5_8928	2	1	0	1	0	
OG1_5_8929	2	2	0	0	0	
OG1_5_8930	2	0	0	2	0	
OG1_5_8931	2	1	0	0	1	
OG1_5_8932	4	0	0	0	0	
OG1_5_8933	3	0	0	0	1	
OG1_5_8934	2	1	0	0	1	
OG1_5_8935	2	1	0	0	1	
OG1_5_8936	2	1	0	0	1	
OG1_5_8937	2	1	0	0	1	
OG1_5_8938	2	1	0	0	1	
OG1_5_8939	2	1	0	0	1	
OG1_5_8940	4	0	0	0	0	
OG1_5_8941	4	0	0	0	0	
OG1_5_8942	2	1	1	0	0	
OG1_5_8943	2	1	0	0	1	
OG1_5_8944	2	1	0	1	0	
OG1_5_8945	2	0	0	1	1	
OG1_5_8946	4	0	0	0	0	
OG1_5_8947	3	0	0	1	0	
OG1_5_8948	2	2	0	0	0	
OG1_5_8949	4	0	0	0	0	
OG1_5_8950	2	0	1	0	1	
OG1_5_8951	3	0	0	1	0	
OG1_5_8952	2	1	0	0	1	
OG1_5_8953	3	1	0	0	0	
OG1_5_8954	2	1	0	0	1	
OG1_5_8955	2	1	1	0	0	
OG1_5_8956	2	0	1	0	1	
OG1_5_8957	2	1	0	1	0	
OG1_5_8958	2	1	1	0	0	
OG1_5_8959	2	0	0	1	1	
OG1_5_8960	2	2	0	0	0	
OG1_5_8961	2	0	0	1	1	
OG1_5_8962	2	1	0	1	0	
OG1_5_8963	2	1	0	0	1	
OG1_5_8964	2	1	0	0	1	
OG1_5_8965	3	1	0	0	0	
OG1_5_8966	2	1	0	1	0	
OG1_5_8967	3	1	0	0	0	
OG1_5_8968	2	2	0	0	0	
OG1_5_8969	2	1	1	0	0	
OG1_5_8970	2	1	0	1	0	
OG1_5_8971	2	2	0	0	0	
OG1_5_8972	2	1	1	0	0	
OG1_5_8973	2	1	0	0	1	
OG1_5_8974	2	1	0	0	1	
OG1_5_8975	2	0	1	1	0	
OG1_5_8976	2	1	0	1	0	
OG1_5_8977	2	1	0	1	0	
OG1_5_8978	2	1	1	0	0	
OG1_5_8979	2	1	0	0	1	
OG1_5_8980	2	1	0	0	1	
OG1_5_8981	2	1	0	0	1	
OG1_5_8982	2	2	0	0	0	
OG1_5_8983	2	1	0	0	1	
OG1_5_8984	2	1	1	0	0	
OG1_5_8985	4	0	0	0	0	
OG1_5_8986	2	1	0	0	1	
OG1_5_8987	0	0	0	0	4	
OG1_5_8988	0	1	1	0	2	
OG1_5_8989	1	1	0	0	2	
OG1_5_8990	0	0	0	2	2	
OG1_5_8991	0	0	0	0	4	
OG1_5_8992	1	1	0	0	2	
OG1_5_8993	1	0	0	0	3	
OG1_5_8994	0	0	0	0	4	
OG1_5_8995	1	1	0	0	2	
OG1_5_8996	0	0	0	0	4	
OG1_5_8997	1	0	0	1	2	
OG1_5_8998	1	1	0	0	2	
OG1_5_8999	0	0	0	0	4	
OG1_5_9000	0	0	0	0	4	
OG1_5_9001	0	0	0	0	4	
OG1_5_9002	1	0	0	0	3	
OG1_5_9003	0	1	0	0	3	
OG1_5_9004	1	1	0	0	2	
OG1_5_9005	0	0	0	0	4	
OG1_5_9006	0	0	1	0	3	
OG1_5_9007	0	0	0	0	4	
OG1_5_9008	1	1	0	0	2	
OG1_5_9009	0	0	0	0	4	
OG1_5_9010	1	1	0	0	2	
OG1_5_9011	1	1	0	0	2	
OG1_5_9012	0	1	0	1	2	
OG1_5_9013	0	1	0	1	2	
OG1_5_9014	0	0	0	0	4	
OG1_5_9015	0	0	0	0	4	
OG1_5_9016	1	1	0	0	2	
OG1_5_9017	0	0	0	0	4	
OG1_5_9018	1	0	0	0	3	
OG1_5_9019	0	0	0	0	4	
OG1_5_9020	0	0	0	0	4	
OG1_5_9021	1	1	0	0	2	
OG1_5_9022	1	1	0	0	2	
OG1_5_9023	1	0	0	0	3	
OG1_5_9024	0	0	0	0	4	
OG1_5_9025	1	0	0	0	3	
OG1_5_9026	0	1	0	1	2	
OG1_5_9027	1	1	0	0	2	
OG1_5_9028	1	1	0	0	2	
OG1_5_9029	0	0	0	0	4	
OG1_5_9030	0	0	1	1	2	
OG1_5_9031	0	0	0	0	4	
OG1_5_9032	0	0	0	0	4	
OG1_5_9033	1	0	0	0	3	
OG1_5_9034	1	1	0	0	2	
OG1_5_9035	1	1	0	0	2	
OG1_5_9036	1	1	0	0	2	
OG1_5_9037	0	0	1	0	3	
OG1_5_9038	1	0	1	0	2	
OG1_5_9039	1	1	0	0	2	
OG1_5_9040	1	1	0	0	2	
OG1_5_9041	1	0	0	1	2	
OG1_5_9042	0	0	0	0	4	
OG1_5_9043	0	1	0	0	3	
OG1_5_9044	0	0	0	0	4	
OG1_5_9045	0	1	1	0	2	
OG1_5_9046	0	1	1	0	2	
OG1_5_9047	1	1	0	0	2	
OG1_5_9048	1	1	0	0	2	
OG1_5_9049	0	1	0	1	2	
OG1_5_9050	1	0	0	0	3	
OG1_5_9051	1	1	0	0	2	
OG1_5_9052	1	1	0	0	2	
OG1_5_9053	1	1	0	0	2	
OG1_5_9054	1	1	0	0	2	
OG1_5_9055	1	0	0	0	3	
OG1_5_9056	0	1	0	1	2	
OG1_5_9057	0	1	1	0	2	
OG1_5_9058	0	0	1	0	3	
OG1_5_9059	1	1	0	0	2	
OG1_5_9060	1	1	0	0	2	
OG1_5_9061	0	0	0	0	4	
OG1_5_9062	0	0	0	1	3	
OG1_5_9063	1	1	0	0	2	
OG1_5_9064	1	0	0	0	3	
OG1_5_9065	1	1	0	0	2	
OG1_5_9066	1	0	0	1	2	
OG1_5_9067	0	0	0	0	4	
OG1_5_9068	0	1	0	0	3	
OG1_5_9069	1	1	0	0	2	
OG1_5_9070	1	1	0	0	2	
OG1_5_9071	1	1	0	0	2	
OG1_5_9072	1	1	0	0	2	
OG1_5_9073	1	1	0	0	2	
OG1_5_9074	1	0	1	0	2	
OG1_5_9075	1	1	0	0	2	
OG1_5_9076	1	1	0	0	2	
OG1_5_9077	0	0	0	0	4	
OG1_5_9078	1	1	0	0	2	
OG1_5_9079	1	1	0	0	2	
OG1_5_9080	1	1	0	0	2	
OG1_5_9081	1	0	0	1	2	
OG1_5_9082	1	1	0	0	2	
OG1_5_9083	1	1	0	0	2	
OG1_5_9084	1	1	0	0	2	
OG1_5_9085	1	1	0	0	2	
OG1_5_9086	0	1	0	1	2	
OG1_5_9087	1	1	0	0	2	
OG1_5_9088	1	1	0	0	2	
OG1_5_9089	1	1	0	0	2	
OG1_5_9090	1	1	0	0	2	
OG1_5_9091	1	1	0	0	2	
OG1_5_9092	0	1	0	0	3	
OG1_5_9093	0	0	0	0	4	
OG1_5_9094	0	0	0	0	4	
OG1_5_9095	0	0	0	0	4	
OG1_5_9096	0	1	0	1	2	
OG1_5_9097	1	0	0	1	2	
OG1_5_9098	1	0	0	1	2	
OG1_5_9099	0	0	0	0	4	
OG1_5_9100	1	1	0	0	2	
OG1_5_9101	1	1	0	0	2	
OG1_5_9102	1	1	0	0	2	
OG1_5_9103	0	0	0	1	3	
OG1_5_9104	0	0	0	0	4	
OG1_5_9105	0	1	0	1	2	
OG1_5_9106	1	1	0	0	2	
OG1_5_9107	1	1	0	0	2	
OG1_5_9108	1	1	0	0	2	
OG1_5_9109	1	1	0	0	2	
OG1_5_9110	1	1	0	0	2	
OG1_5_9111	1	0	0	1	2	
OG1_5_9112	1	1	0	0	2	
OG1_5_9113	0	0	1	0	3	
OG1_5_9114	0	0	0	0	4	
OG1_5_9115	1	1	0	0	2	
OG1_5_9116	0	1	0	1	2	
OG1_5_9117	1	1	0	0	2	
OG1_5_9118	1	0	0	0	3	
OG1_5_9119	1	0	1	0	2	
OG1_5_9120	1	1	0	0	2	
OG1_5_9121	1	1	0	0	2	
OG1_5_9122	1	1	0	0	2	
OG1_5_9123	1	1	0	0	2	
OG1_5_9124	0	0	0	0	4	
OG1_5_9125	1	0	0	1	2	
OG1_5_9126	1	1	0	0	2	
OG1_5_9127	1	1	0	0	2	
OG1_5_9128	0	0	0	0	4	
OG1_5_9129	1	0	1	0	2	
OG1_5_9130	1	0	0	1	2	
OG1_5_9131	1	1	0	0	2	
OG1_5_9132	0	0	0	0	4	
OG1_5_9133	1	0	0	0	3	
OG1_5_9134	0	0	0	0	4	
OG1_5_9135	1	1	0	0	2	
OG1_5_9136	0	0	0	0	4	
OG1_5_9137	0	0	0	1	3	
OG1_5_9138	1	1	0	0	2	
OG1_5_9139	0	2	0	0	2	
OG1_5_9140	1	1	0	0	2	
OG1_5_9141	1	1	0	0	2	
OG1_5_9142	1	1	0	0	2	
OG1_5_9143	1	0	0	1	2	
OG1_5_9144	0	0	0	0	4	
OG1_5_9145	1	1	0	0	2	
OG1_5_9146	1	1	0	0	2	
OG1_5_9147	0	0	0	1	3	
OG1_5_9148	0	1	0	1	2	
OG1_5_9149	0	0	0	1	3	
OG1_5_9150	0	1	0	0	3	
OG1_5_9151	1	1	0	0	2	
OG1_5_9152	1	1	0	0	2	
OG1_5_9153	1	1	0	0	2	
OG1_5_9154	1	1	0	0	2	
OG1_5_9155	0	0	0	0	4	
OG1_5_9156	1	1	0	0	2	
OG1_5_9157	1	1	0	1	1	
OG1_5_9158	0	1	0	1	2	
OG1_5_9159	0	1	0	1	2	
OG1_5_9160	1	1	0	0	2	
OG1_5_9161	0	1	0	1	2	
OG1_5_9162	0	1	0	1	2	
OG1_5_9163	0	1	1	0	2	
OG1_5_9164	0	0	0	0	4	
OG1_5_9165	0	2	0	0	2	
OG1_5_9166	1	1	0	0	2	
OG1_5_9167	1	1	0	0	2	
OG1_5_9168	1	1	0	0	2	
OG1_5_9169	1	1	0	0	2	
OG1_5_9170	1	1	0	0	2	
OG1_5_9171	1	1	0	0	2	
OG1_5_9172	1	0	0	0	3	
OG1_5_9173	1	1	0	0	2	
OG1_5_9174	1	1	0	0	2	
OG1_5_9175	1	1	0	0	2	
OG1_5_9176	1	1	0	0	2	
OG1_5_9177	0	0	1	1	2	
OG1_5_9178	0	1	1	0	2	
OG1_5_9179	1	1	0	0	2	
OG1_5_9180	1	1	0	0	2	
OG1_5_9181	1	1	0	0	2	
OG1_5_9182	1	1	0	0	2	
OG1_5_9183	1	1	0	0	2	
OG1_5_9184	1	1	0	0	2	
OG1_5_9185	1	1	0	0	2	
OG1_5_9186	1	1	0	0	2	
OG1_5_9187	0	0	0	0	4	
OG1_5_9188	0	0	1	1	2	
OG1_5_9189	0	0	0	0	4	
OG1_5_9190	1	1	0	0	2	
OG1_5_9191	1	1	0	0	2	
OG1_5_9192	0	0	1	0	3	
OG1_5_9193	0	0	0	0	4	
OG1_5_9194	1	1	0	0	2	
OG1_5_9195	1	1	0	0	2	
OG1_5_9196	2	1	0	0	1	
OG1_5_9197	1	0	0	1	2	
OG1_5_9198	0	0	0	0	4	
OG1_5_9199	0	1	1	0	2	
OG1_5_9200	0	1	1	0	2	
OG1_5_9201	1	1	0	0	2	
OG1_5_9202	1	1	0	0	2	
OG1_5_9203	1	1	0	0	2	
OG1_5_9204	1	1	0	0	2	
OG1_5_9205	1	1	0	0	2	
OG1_5_9206	1	0	0	1	2	
OG1_5_9207	0	1	0	1	2	
OG1_5_9208	1	1	0	0	2	
OG1_5_9209	0	0	0	0	4	
OG1_5_9210	1	0	0	1	2	
OG1_5_9211	1	1	0	0	2	
OG1_5_9212	1	0	1	0	2	
OG1_5_9213	1	0	1	0	2	
OG1_5_9214	1	1	0	0	2	
OG1_5_9215	1	0	1	0	2	
OG1_5_9216	1	0	0	0	3	
OG1_5_9217	0	0	0	0	4	
OG1_5_9218	0	0	0	0	4	
OG1_5_9219	1	1	0	0	2	
OG1_5_9220	0	1	1	0	2	
OG1_5_9221	1	0	0	1	2	
OG1_5_9222	1	1	0	0	2	
OG1_5_9223	1	1	0	0	2	
OG1_5_9224	1	0	0	1	2	
OG1_5_9225	1	1	0	0	2	
OG1_5_9226	0	0	0	0	4	
OG1_5_9227	1	1	0	0	2	
OG1_5_9228	1	1	0	0	2	
OG1_5_9229	1	1	0	0	2	
OG1_5_9230	1	1	0	0	2	
OG1_5_9231	1	1	0	0	2	
OG1_5_9232	1	1	0	0	2	
OG1_5_9233	1	0	1	0	2	
OG1_5_9234	0	0	0	0	4	
OG1_5_9235	0	0	0	0	4	
OG1_5_9236	1	1	0	0	2	
OG1_5_9237	0	0	0	0	4	
OG1_5_9238	1	1	0	0	2	
OG1_5_9239	1	1	0	0	2	
OG1_5_9240	0	0	0	0	4	
OG1_5_9241	1	0	0	1	2	
OG1_5_9242	1	1	0	0	2	
OG1_5_9243	1	1	0	0	2	
OG1_5_9244	1	1	0	0	2	
OG1_5_9245	1	1	0	0	2	
OG1_5_9246	1	1	0	0	2	
OG1_5_9247	1	1	0	0	2	
OG1_5_9248	1	1	0	0	2	
OG1_5_9249	0	0	0	1	3	
OG1_5_9250	1	1	0	0	2	
OG1_5_9251	1	0	0	1	2	
OG1_5_9252	1	1	0	0	2	
OG1_5_9253	1	1	0	0	2	
OG1_5_9254	1	1	0	0	2	
OG1_5_9255	1	1	0	0	2	
OG1_5_9256	1	1	0	0	2	
OG1_5_9257	0	2	0	0	2	
OG1_5_9258	1	1	0	0	2	
OG1_5_9259	1	1	0	0	2	
OG1_5_9260	1	1	0	0	2	
OG1_5_9261	1	1	0	0	2	
OG1_5_9262	1	1	0	0	2	
OG1_5_9263	0	1	0	1	2	
OG1_5_9264	1	1	0	0	2	
OG1_5_9265	0	1	0	0	3	
OG1_5_9266	0	0	0	0	4	
OG1_5_9267	0	0	0	2	2	
OG1_5_9268	1	1	0	0	2	
OG1_5_9269	1	1	0	0	2	
OG1_5_9270	1	0	1	0	2	
OG1_5_9271	0	1	0	0	3	
OG1_5_9272	1	1	0	0	2	
OG1_5_9273	0	0	1	0	3	
OG1_5_9274	0	1	0	0	3	
OG1_5_9275	1	1	0	0	2	
OG1_5_9276	0	1	1	0	2	
OG1_5_9277	1	1	0	0	2	
OG1_5_9278	1	1	0	0	2	
OG1_5_9279	0	0	1	1	2	
OG1_5_9280	0	0	1	1	2	
OG1_5_9281	0	0	0	0	4	
OG1_5_9282	1	1	0	0	2	
OG1_5_9283	1	1	0	0	2	
OG1_5_9284	0	0	0	0	4	
OG1_5_9285	0	1	0	1	2	
OG1_5_9286	1	1	0	0	2	
OG1_5_9287	1	1	0	0	2	
OG1_5_9288	0	1	0	1	2	
OG1_5_9289	1	1	0	0	2	
OG1_5_9290	1	0	1	0	2	
OG1_5_9291	0	1	0	1	2	
OG1_5_9292	0	0	0	0	4	
OG1_5_9293	1	1	0	0	2	
OG1_5_9294	0	1	0	1	2	
OG1_5_9295	1	0	0	0	3	
OG1_5_9296	1	1	0	0	2	
OG1_5_9297	1	1	0	0	2	
OG1_5_9298	1	1	0	0	2	
OG1_5_9299	0	0	0	0	4	
OG1_5_9300	1	0	0	1	2	
OG1_5_9301	1	1	0	0	2	
OG1_5_9302	0	0	0	0	4	
OG1_5_9303	0	0	1	1	2	
OG1_5_9304	1	1	0	0	2	
OG1_5_9305	1	1	0	0	2	
OG1_5_9306	1	1	0	0	2	
OG1_5_9307	1	1	0	0	2	
OG1_5_9308	0	0	0	0	4	
OG1_5_9309	1	1	0	0	2	
OG1_5_9310	1	1	0	0	2	
OG1_5_9311	1	1	0	0	2	
OG1_5_9312	1	1	0	0	2	
OG1_5_9313	0	1	1	0	2	
OG1_5_9314	1	1	0	0	2	
OG1_5_9315	1	1	0	0	2	
OG1_5_9316	1	1	0	0	2	
OG1_5_9317	1	1	0	0	2	
OG1_5_9318	1	1	0	0	2	
OG1_5_9319	1	1	0	0	2	
OG1_5_9320	1	1	0	0	2	
OG1_5_9321	1	1	0	0	2	
OG1_5_9322	1	1	0	0	2	
OG1_5_9323	1	1	0	0	2	
OG1_5_9324	1	1	0	0	2	
OG1_5_9325	1	1	0	0	2	
OG1_5_9326	1	0	1	0	2	
OG1_5_9327	1	1	0	0	2	
OG1_5_9328	1	1	0	0	2	
OG1_5_9329	1	1	0	0	2	
OG1_5_9330	0	0	0	0	4	
OG1_5_9331	0	1	0	0	3	
OG1_5_9332	1	1	0	0	2	
OG1_5_9333	1	0	1	0	2	
OG1_5_9334	1	1	0	0	2	
OG1_5_9335	1	1	0	0	2	
OG1_5_9336	0	1	1	0	2	
OG1_5_9337	1	1	0	0	2	
OG1_5_9338	0	1	0	0	3	
OG1_5_9339	1	1	0	0	2	
OG1_5_9340	1	1	0	0	2	
OG1_5_9341	1	1	0	0	2	
OG1_5_9342	0	0	0	0	4	
OG1_5_9343	1	1	0	0	2	
OG1_5_9344	1	1	0	0	2	
OG1_5_9345	1	1	0	0	2	
OG1_5_9346	1	1	0	0	2	
OG1_5_9347	0	1	0	1	2	
OG1_5_9348	1	1	0	0	2	
OG1_5_9349	1	1	0	0	2	
OG1_5_9350	0	0	1	1	2	
OG1_5_9351	0	0	0	0	4	
OG1_5_9352	1	0	1	0	2	
OG1_5_9353	1	1	0	0	2	
OG1_5_9354	0	1	0	1	2	
OG1_5_9355	1	1	0	0	2	
OG1_5_9356	1	1	0	0	2	
OG1_5_9357	1	1	0	0	2	
OG1_5_9358	1	1	0	0	2	
OG1_5_9359	1	1	0	0	2	
OG1_5_9360	1	1	0	0	2	
OG1_5_9361	1	0	1	0	2	
OG1_5_9362	0	1	0	1	2	
OG1_5_9363	1	1	0	0	2	
OG1_5_9364	1	0	0	1	2	
OG1_5_9365	1	1	0	0	2	
OG1_5_9366	1	1	0	0	2	
OG1_5_9367	0	1	1	0	2	
OG1_5_9368	1	1	0	0	2	
OG1_5_9369	0	1	1	0	2	
OG1_5_9370	1	1	0	0	2	
OG1_5_9371	1	1	0	0	2	
OG1_5_9372	1	1	0	0	2	
OG1_5_9373	0	0	0	1	3	
OG1_5_9374	1	1	0	0	2	
OG1_5_9375	1	1	0	0	2	
OG1_5_9376	1	0	1	0	2	
OG1_5_9377	1	1	0	0	2	
OG1_5_9378	0	1	1	0	2	
OG1_5_9379	0	0	0	0	4	
OG1_5_9380	0	0	0	1	3	
OG1_5_9381	0	0	0	0	4	
OG1_5_9382	1	1	0	0	2	
OG1_5_9383	1	1	0	0	2	
OG1_5_9384	1	1	0	0	2	
OG1_5_9385	0	0	0	0	4	
OG1_5_9386	1	0	1	0	2	
OG1_5_9387	0	0	0	0	4	
OG1_5_9388	0	1	0	1	2	
OG1_5_9389	1	1	0	0	2	
OG1_5_9390	1	1	0	0	2	
OG1_5_9391	1	1	0	0	2	
OG1_5_9392	1	1	0	0	2	
OG1_5_9393	0	2	0	0	2	
OG1_5_9394	1	1	0	0	2	
OG1_5_9395	1	0	0	0	3	
OG1_5_9396	0	1	0	1	2	
OG1_5_9397	1	1	0	0	2	
OG1_5_9398	0	0	2	0	2	
OG1_5_9399	0	0	0	1	3	
OG1_5_9400	1	1	0	0	2	
OG1_5_9401	1	0	0	0	3	
OG1_5_9402	1	1	0	0	2	
OG1_5_9403	1	1	0	0	2	
OG1_5_9404	0	0	0	1	3	
OG1_5_9405	1	1	0	0	2	
OG1_5_9406	1	1	0	0	2	
OG1_5_9407	1	1	0	0	2	
OG1_5_9408	1	1	0	0	2	
OG1_5_9409	1	1	0	0	2	
OG1_5_9410	1	1	0	0	2	
OG1_5_9411	1	1	0	0	2	
OG1_5_9412	0	0	0	1	3	
OG1_5_9413	1	1	0	0	2	
OG1_5_9414	0	0	0	0	4	
OG1_5_9415	1	0	0	1	2	
OG1_5_9416	0	0	1	1	2	
OG1_5_9417	1	1	0	0	2	
OG1_5_9418	1	1	0	0	2	
OG1_5_9419	1	0	0	1	2	
